conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1990952162310901860,2025-11-19 01:16:00+00:00,0,Komisi Pemberantasan Korupsi (KPK) berharap Rancangan Undang-Undang (RUU) tentang Perubahan atas Undang-Undang Nomor 8 Tahun 1981 tentang Kitab Undang-Undang Hukum Acara Pidana (KUHAP) yang disetujui DPR RI dalam rapat paripurna tidak mengubah kewenangan lembaga antirasuah. https://t.co/IxqsIXPccY,1990952162310901860,https://pbs.twimg.com/media/G6Es_jhWEAAfUR2.jpg,,in,,0,0,0,https://x.com/undefined/status/1990952162310901860,786549338818224128,
1990952263959945354,2025-11-19 01:16:24+00:00,0,bilang rakyat jangan termakan hoaks tp dengan mengesahkan KUHAP ini bukti klau emang nih uu engga beres apa yg dikejar kok buru2 bgt buat mengesahkan KUHAP? dikira rakyat ini engga baca RUU KUHAP kah? napa sih nih org jadi ketua dpr....dzolim bgt cokkk,1990952263959945354,,,in,,0,0,0,https://x.com/undefined/status/1990952263959945354,1308410982574759938,
1990625526026022917,2025-11-19 01:19:17+00:00,0,@tempodotco @grok kejanggalan apa yg terdapat dlm RUU KUHAP yang merugikan masyarakat sipil?,1990952988534333890,,tempodotco,in,,0,1,0,https://x.com/undefined/status/1990952988534333890,1959475617738706944,
1990956003467362522,2025-11-19 01:31:16+00:00,0,DPR RI Resmi Sahkan RUU KUHAP Menjadi Undang-Undang Berlaku 2 Januari 2026 #politik #birokrasi #RUU #RUUKUHAP #undangundang #pengesahanruukuhap #revisikuhap #dprri #puanmaharani @DPR_RI https://t.co/KjQMna48Lp,1990956003467362522,,,in,,0,0,0,https://x.com/undefined/status/1990956003467362522,1226400848080539650,
1990956606528319533,2025-11-19 01:33:39+00:00,2,Udah jelas kan polanya? Onad Narkoba Deddy Sabrina Pandji di kriminalisasi Raisa-Hamish BOOOM!!! Soeharto Pahlawan dan RUU KUHAP diSahkan!! Kita lengah dan emang udah dibikin susah duluan. Kita sibuk mikirin bertahan hidup mereka ambil kesempatan ketika kita lemah. SHIT!!,1990956606528319533,,,in,,0,1,0,https://x.com/undefined/status/1990956606528319533,60194121,
1990956682600440124,2025-11-19 01:33:57+00:00,2,Mau dapat saldo gratis? install apk Shopeepay &amp; dapatkan Rp. 10.000 saldo Shopeepay Upgrade ke Spay Plus login pake akun Shopee &amp; masukin kode referral: FF6JWV5WP diskon promo affiliate freelance job receh zonauang ruu kuhap jennie kyungsoo jeonghan https://t.co/RR82y9kShn,1990956682600440124,,,in,,0,0,0,https://x.com/undefined/status/1990956682600440124,1380722471431639041,
1990958317280063974,2025-11-19 01:40:27+00:00,0,KPK Harap RUU KUHAP Tak Ubah Kewenangan Tetap Lakukan Kajian Internal https://t.co/QPgCqMEcY2,1990958317280063974,,,in,,0,0,0,https://x.com/undefined/status/1990958317280063974,1722628603287117824,
1990960221762568703,2025-11-19 01:48:01+00:00,0,Ahli gizi dibuang RUU KUHAP lancarr benerrr prosessnya perampasan aset mbuhhh piyee kabareee kanjuruhan ku yang udahhh sekiannn lamaa malahh mbuhhh ilanggg ituu yang kemarin dituntut untuk diberhentikan juga cuman di skorsing ajaaa Temen temen kita yang mati apa kabar pak bu?,1990960221762568703,,,in,,0,1,0,https://x.com/undefined/status/1990960221762568703,1443118418605924354,
1990962110499819538,2025-11-19 01:55:32+00:00,1,KPK Harap Kewenangannya Tetap Terjaga dalam RUU KUHAP Baru https://t.co/zPLcH221PP,1990962110499819538,,,in,,0,0,0,https://x.com/undefined/status/1990962110499819538,848614550,
1990962547789606926,2025-11-19 01:57:16+00:00,0, Q&amp;A RUU KUHAP: Lebih Adil atau Berisiko? Apa berubah dalam RUU KUHAP? - Bisa ditangkap tanpa kepastian tindak pidana? - Penyadapan &amp; penjebakan bebas tanpa batas? Yuk pahami fakta-faktanya! Karena melek hukum penting untuk kita semua. https://t.co/HynK6upg3s,1990962547789606926,https://pbs.twimg.com/amplify_video_thumb/1990962497256595456/img/cU91G_4x4uqxTlih.jpg,,in,,0,2,0,https://x.com/undefined/status/1990962547789606926,1003278557261381632,
1990962768405520886,2025-11-19 01:58:08+00:00,0,ni ruu kuhap ngaruh gak kalo gw misuhin kortek,1990962768405520886,,,in,,0,0,0,https://x.com/undefined/status/1990962768405520886,863041761991512064,
1990964254414131332,2025-11-19 02:04:03+00:00,1,seminggu ini dah ada berita pejabrut asbun bilang ga butuh ahli gizi trs skrg ruu kuhap disahkan. gw dh gaada tenaga buat marahhhhhhh. thx pemerintah kontol smg lelah gw menjadi duit 5 m,1990964254414131332,,,in,,0,1,0,https://x.com/undefined/status/1990964254414131332,1463716855344820225,
1990965588995473581,2025-11-19 02:09:52+00:00,0,Kini RUU KUHAP hadir dengan semangat baru: keadilan korektif rehabilitatif dan restoratif agar hukum tidak hanya menegakkan aturan tetapi juga menjunjung kemanusiaan. Sudah saatnya KUHAP diperbarui demi sistem peradilan pidana yang adaptif terhadap perkembangan zaman. ,1990965718368858271,,badiklatjateng,in,,0,0,0,https://x.com/undefined/status/1990965718368858271,1003278557261381632,
1990965722168897715,2025-11-19 02:09:53+00:00,2,Bonus saldo Shopeepay Rp. 10.000 jika download apk Shopeepay bisa buat war promo serba seribu &amp; flash sale pulsa Caranya: Wajib upgrade ke Spay Plus &amp; login dengan akun Shopee lalu masukin kode referral: FF6JWV5WP jennie milko ruu kuhap error kyungsoo https://t.co/cziHHCGfVf https://t.co/1hMZhV1e7N,1990965722168897715,https://pbs.twimg.com/media/G6FUxMbbsAAgidH.jpg,,in,,0,0,2,https://x.com/undefined/status/1990965722168897715,791791758,
1990965751625494840,2025-11-19 02:10:00+00:00,3,RUU KUHAP Disahkan Jangan Kaget Kalau Tiba-Tiba Kamu Ditawari Sesuatu Lalu Jadi Tersangka! https://t.co/VWJOofY8HP,1990965751625494840,,,in,,0,0,1,https://x.com/undefined/status/1990965751625494840,1243804423001763841,
1990965588995473581,2025-11-19 02:10:29+00:00,0,- Menteri Hukum Supratman Andi Agtas Cari informasi lengkap soal RUU KUHAP di: https://t.co/Q58pmcBqrQ Untuk informasi menarik lainnya ikuti akun media sosial Badiklat Hukum Jateng Setahun Bekerja Bergerak Berdampak,1990965873130266922,,badiklatjateng,in,,0,0,0,https://x.com/undefined/status/1990965873130266922,1003278557261381632,
1990966134502547812,2025-11-19 02:11:31+00:00,0,Nasib RUU Perampasan Aset yang Mati Suri Kini Terganjal Aturan Turunan KUHAP yang Baru Disahkan DPR (Selengkapnya ) https://t.co/DY3hVJ8bhc,1990966134502547812,,,in,,0,0,0,https://x.com/undefined/status/1990966134502547812,1355920933,
1990966447737352433,2025-11-19 02:12:46+00:00,1,kenapa tolak ruu kuhap ga rame ya kayak orang orang dah pada muak,1990966447737352433,,,in,,0,0,0,https://x.com/undefined/status/1990966447737352433,1639310240297668610,
1990482861900923314,2025-11-19 02:20:17+00:00,0,@Mas4kMas4k @KontraSupdates @KontraS @YLBHI @ICJRid @PBHI_Nasional @LBHMasyarakat @lbhpersjakarta @LBH_Jakarta @forum_asia Ya informasi itu benar. DPR RI telah mengesahkan RUU KUHAP menjadi undang-undang pada rapat paripurna 18 November 2025 yang akan berlaku efektif 2 Januari 2026. Kelompok HAM seperti KontraS khawatir karena pasal-pasal baru memperluas kewenangan polisi untuk penangkapan dan,1990968339104215313,,Mas4kMas4k,in,,0,0,0,https://x.com/undefined/status/1990968339104215313,1720665183188922368,
1990968514908471525,2025-11-19 02:20:59+00:00,0,BREAKING NEWS - Demo Mahasiswa di DPR Tolak RUU KUHAP https://t.co/HTgbW3caOt,1990968514908471525,,,in,,0,0,0,https://x.com/undefined/status/1990968514908471525,1637841258231271424,
1990968766034030877,2025-11-19 02:21:58+00:00,2,Setiap di RUU diputus sepihak rezim tanpa sosialisasi dan melibatkan rakyat ... Fakta rezim antek penjajah persis aturan pembungkaman Nepal .. https://t.co/x4UUDgHKJh,1990968766034030877,,,in,,0,0,0,https://x.com/undefined/status/1990968766034030877,1667213278240706560,
1990944612467302619,2025-11-19 02:23:48+00:00,100,@txtdrimedia Bisa aja patungnya ngrasa malu pas ngeliat cucunya senyum2 mulu pas ngesahin RUU KUHAP jadi UU kemarin itu.,1990969225993974018,,txtdrimedia,in,,0,0,0,https://x.com/undefined/status/1990969225993974018,758867695622238209,
1990579686188188112,2025-11-19 02:25:05+00:00,3,Bijak memantau RUU KUHAP https://t.co/aOK8K52W0p,1990969550150775257,,DS_yantie,in,,0,0,0,https://x.com/undefined/status/1990969550150775257,1374686160748830724,
1990791941655834704,2025-11-19 02:25:05+00:00,21,4 Poin Klarifikasi DPR Soal Informasi Hoax terkait #TolakRKUHAP di Medsos. Dewan Perwakilan Rakyat (DPR) resmi mengesahkan Rancangan Undang-Undang tentang Perubahan atas Undang-Undang Nomor 8 Tahun 1981 tentang Hukum Acara Pidana (RUU KUHAP) menjadi undang-undang dalam rapat https://t.co/qD6WedqEhU,1990969546975375623,https://pbs.twimg.com/media/G6FYP-PbMAEPWta.jpg,ch_chotimah2,in,,0,2,16,https://x.com/undefined/status/1990969546975375623,154435354,
1990969627099488460,2025-11-19 02:25:24+00:00,0,Pak harto jadi pahlawan ruu kuhap malah jadi ngaco. Delete akun dah mendingan. #OrbaIsBakkk https://t.co/sjn8RtP9eT,1990969627099488460,https://pbs.twimg.com/media/G6FX_6mbMAEoMG-.jpg,,in,,0,0,0,https://x.com/undefined/status/1990969627099488460,546459814,
1990817483037487162,2025-11-19 02:31:13+00:00,2,@SnaiperMask Ane ga maksud bela yaa n ane juga kritis kok kalo emang ada yang kontroversi. Sebenernya RUU KUHAP ini cuma perkara menegaskan aja. Apapun praktiknya udah diatur sama Perkap sama SEMA jadi gada yang istimewa hanya naiktaraf aja karna di UU-kan. Legitimasi lebih aja. Kira2 gitu,1990971091515552170,,SnaiperMask,in,,0,2,0,https://x.com/undefined/status/1990971091515552170,2862109627,
1990971497293492587,2025-11-19 02:32:50+00:00,1,Rek tarima wae iyeu ruu kuhap,1990971497293492587,,,in,,0,1,1,https://x.com/undefined/status/1990971497293492587,148599691,
1990973871932264918,2025-11-19 02:42:16+00:00,0,maaf ya mutuals aku nyang mostly dari studytwt kalau aku repostin ruu kuhap mulu : [[,1990973871932264918,,,in,,0,0,0,https://x.com/undefined/status/1990973871932264918,1835815197187190784,
1990974124945256820,2025-11-19 02:43:16+00:00,0,Dengan disahkannya RUU KUHAP maka akhir tahun nanti kita akan menyambut Nataru Natal &amp; Orde Baru.,1990974124945256820,,,in,,0,0,0,https://x.com/undefined/status/1990974124945256820,1970484860893683712,
1990976008623890491,2025-11-19 02:50:45+00:00,0,RUU KUHAP udah di sahin?? wtf,1990976008623890491,,,in,,0,0,0,https://x.com/undefined/status/1990976008623890491,1820664216149458944,
1990632129726996637,2025-11-19 02:51:37+00:00,22,@luvlattematcha @amnestyindo @cribbagecoozy https://t.co/fPn5NDv629 yang ini kak,1990976224257323013,,luvlattematcha,in,,0,1,0,https://x.com/undefined/status/1990976224257323013,1937808689844658176,
1990976319577038894,2025-11-19 02:52:00+00:00,0,Kini RUU KUHAP hadir dengan semangat baru: keadilan korektif rehabilitatif dan restoratif agar hukum tidak hanya menegakkan aturan tetapi juga menjunjung kemanusiaan. https://t.co/AVGT7VQUuk,1990976321976250563,https://pbs.twimg.com/media/G6FeWNhawAEMwtB.jpg,BadiklatKepri,in,,0,1,0,https://x.com/undefined/status/1990976321976250563,1046601429337554946,
1990976319577038894,2025-11-19 02:52:01+00:00,0,Cari informasi lengkap soal RUU KUHAP di: https://t.co/gdbgpvXSxK #KementerianHukum #LayananHukumMakinMudah #DitjenPP #KUHAP #RUUKUHAP #HukumIndonesia #PeradilanPidana #Kemenkum #HukumAcaraPidana #ReformasiHukum #RestorativeJustice #InfoHukum #LiterasiHukum https://t.co/W3xbJ4vKSK,1990976327567266138,https://pbs.twimg.com/media/G6FeaPpbMAEwQ0Y.jpg,BadiklatKepri,in,,0,0,0,https://x.com/undefined/status/1990976327567266138,1046601429337554946,
1990976387579326811,2025-11-19 02:52:16+00:00,2,Ayo download aplikasi Shopeepay untuk war promo serba seribu flash sale pulsa payday sale &amp; dapatkan 10.000 saldo shopee. Upgrade ke Shopeepay Plus log in dengan akun shopee &amp; masukin kode referral: FF6JWV5WP zonauang ini x error ruu kuhap jennie kyungsoo cucun milko tagih https://t.co/c8Gl4m0vqW,1990976387579326811,https://pbs.twimg.com/media/G6FeeDEbMAQlJAR.jpg,,in,,1,0,2,https://x.com/undefined/status/1990976387579326811,1931239562648653824,
1990977282576691534,2025-11-19 02:55:49+00:00,0,Pmerintah &amp; DPR Trbukti lg sbg Alat Pnghancur NKRI.! Rakyat Goblok +62 Pasti Diem aja dg Pngesahan RUU KUHAP tsb! Slamat Dtg Pmerintahan Total Kontrol.! Jk Rakyat +62 Cerdas pasti mrk akan Brsuara tolak pasal di UU KUHAP yg pasti Rugikan Rakyat tsb.! https://t.co/iGnQ8pQPbT,1990977282576691534,,,in,,0,0,0,https://x.com/undefined/status/1990977282576691534,157556568,
1990977491121615074,2025-11-19 02:56:39+00:00,0, Q&amp;A RUU KUHAP: Lebih Adil atau Berisiko? https://t.co/7rsz2VORYR,1990977491121615074,https://pbs.twimg.com/media/G6FfWjXbMAAVah5.jpg,,in,,0,1,0,https://x.com/undefined/status/1990977491121615074,1046601429337554946,
1990977491121615074,2025-11-19 02:56:39+00:00,0,Apa berubah dalam RUU KUHAP? - Bisa ditangkap tanpa kepastian tindak pidana? - Penyadapan &amp; penjebakan bebas tanpa batas? Yuk pahami fakta-faktanya! https://t.co/DZh2KsGlvk,1990977493386604566,https://pbs.twimg.com/media/G6FfX_zbEAAlxtp.jpg,BadiklatKepri,in,,0,1,0,https://x.com/undefined/status/1990977493386604566,1046601429337554946,
1990644372090860061,2025-11-19 02:57:14+00:00,0,@wordfangs Tolong jelaskan point2 RUU KUHAP ini dong @grok,1990977641437176228,,wordfangs,in,,0,1,0,https://x.com/undefined/status/1990977641437176228,500822473,
1990644372090860061,2025-11-19 02:57:43+00:00,0,@Indrovertt @wordfangs RUU KUHAP baru menyesuaikan prosedur pidana dengan perkembangan teknologi dan hak asasi termasuk penyadapan perangkat elektronik serta pemblokiran/penyitaan aset yang butuh persetujuan pengadilan. Ia perjelas syarat penahanan lindungi dari penyiksaan sediakan bantuan hukum ,1990977761520046473,,Indrovertt,in,,0,0,0,https://x.com/undefined/status/1990977761520046473,1720665183188922368,
1990978244523536549,2025-11-19 02:59:38+00:00,0,Rancangan Undang-Undang Kitab Undang-undang Hukum Acara Pidana (RUU KUHAP) resmi disahkan menjadi undang-undang. Pengesahan dilakukan dalam Rapat Paripurna DPR RI ke 8 Masa Persidangan II Tahun Sidang 2025-2026 Selasa (18/11/2025). https://t.co/pNwfRVnf0d,1990978244523536549,https://pbs.twimg.com/media/G6FgEqVbMAAEZ68.jpg,,in,,0,1,0,https://x.com/undefined/status/1990978244523536549,1046601429337554946,
1990978244523536549,2025-11-19 02:59:39+00:00,0,Menteri Hukum Supratman Andi Agtas menjelaskan urgensi pengesahan RUU KUHAP melalui pembacaan Pendapat Akhir Presiden Terhadap RUU KUHAP. https://t.co/foOXlXHrYs,1990978246981337124,https://pbs.twimg.com/media/G6FgGGxbMAcoEyA.jpg,BadiklatKepri,in,,0,1,0,https://x.com/undefined/status/1990978246981337124,1046601429337554946,
1990978244523536549,2025-11-19 02:59:40+00:00,0, Kami mewakili Presiden Republik Indonesia memandang pembaharuan hukum acara pidana sebagai agenda penting dalam memperkuat sistem hukum nasional sehingga kami menyusun RUU KUHAP ini secara komprehensif terbuka dan partisipatif ujar Menkum Supratman. https://t.co/0WwtkjxQix,1990978249909022760,https://pbs.twimg.com/media/G6FgJHWbMAMnfqV.jpg,BadiklatKepri,in,,0,1,0,https://x.com/undefined/status/1990978249909022760,1046601429337554946,
1990966772401426941,2025-11-19 03:02:29+00:00,2,@piyopikavet Tiati RUU KUHAP udah sah ,1990978959518150888,,piyopikavet,in,,0,0,0,https://x.com/undefined/status/1990978959518150888,1405268693790040064,
1990979527322071228,2025-11-19 03:04:44+00:00,0,ttg RUU KUHAP yah apa itu ih,1990979527322071228,,,in,,0,0,0,https://x.com/undefined/status/1990979527322071228,709286364936667138,
1990981155571839209,2025-11-19 03:11:12+00:00,3,Ketua Komisi Pemberantasan Korupsi (KPK) Setyo Budiyanto mengatakan pihaknya akan melakukan kajian setelah DPR mengesahkan revisi Undang-Undang Nomor 8 Tahun 1981 tentang Hukum Acara Pidana (RUU KUHAP) menjadi undang-undang. Baca di sini: https://t.co/TbMi1DRwJM ~TA #KPK https://t.co/9AFcEzUwSP,1990981155571839209,https://pbs.twimg.com/media/G6FizRhbYAA3qho.jpg,,in,,0,0,0,https://x.com/undefined/status/1990981155571839209,23343960,
1990982961328762926,2025-11-19 03:18:23+00:00,0,Damai dikit tiba2 ruu kuhap sah.,1990982961328762926,,,in,,0,0,0,https://x.com/undefined/status/1990982961328762926,1338182979806318592,
1990983581339169051,2025-11-19 03:20:52+00:00,0,Pengesahan RUU Perubahan KUHAP (Kitab Undang-undang Hukum Acara Pidana) menjadi momentum penting dalam perjalanan penegakan hukum di Indonesia.,1990983587680981398,,brokxoli,in,,0,1,0,https://x.com/undefined/status/1990983587680981398,163356517,
1990715940879700318,2025-11-19 03:23:15+00:00,0,Kaya kasian jir moment penting to keadaan negara kacau. Pas ticketing itu demo 17+8 pas dia konser malah RUU KUHAP disahkan ,1990984185843233127,,mocafluor,in,,0,0,0,https://x.com/undefined/status/1990984185843233127,1929083147586777088,
1990984357281214655,2025-11-19 03:23:56+00:00,1,Free saldo Shopeepay Rp. 10.000 jika download apk Shopeepay &amp; pakai kode referral berikut: FF6JWV5WP Upgrade ke Shopeepay Plus Log in pakai akun Shopee dan masukin kodenya. banyak promo diskon dan flash sale serba seribu. zonauang ruu kuhap ini x error https://t.co/RR82y9lq6V,1990984357281214655,,,in,,0,0,0,https://x.com/undefined/status/1990984357281214655,1380722471431639041,
1990984888376324296,2025-11-19 03:26:02+00:00,0,Lo bayangin Indonesia tanpa kritik dan cuman bisa jadi yes man terus sejak RUU KUHAP Disahkan nanti 2 Januari 2026. Literally hening tanpa kritik saran dan masukan bahkan sampe ke lv sarkas aja jug kena. We're so doomed #TolakRUUKUHAP #SemuaBisaKena,1990984888376324296,,,in,,0,0,0,https://x.com/undefined/status/1990984888376324296,1051453371415126016,
1990985886125920729,2025-11-19 03:30:00+00:00,0,Menkum: RUU Perampasan Aset Dibahas Tunggu Aturan Turunan KUHAP https://t.co/miMAGbCr9v,1990985886125920729,,,in,,0,0,0,https://x.com/undefined/status/1990985886125920729,4187275698,
1990987095801057564,2025-11-19 03:34:49+00:00,0,Bagaimana menurut kalian guys tentang RUU KUHAP Yang baru ini. katanya dpr si terkait pasal yg ini HOAX tpi tetep aj ada bbrpa pasal yang merugikan msyrkat kecil DAN KENAPA RUU PERAMPASAN ASET SMPE SKRNG GA D SAH KAN MLAH MEREKA BURU MAU MEN SAHKAN RUU KUHAP YANG BARU https://t.co/2rYCdOtm70,1990987095801057564,https://pbs.twimg.com/media/G6FoNGua0AAirMx.jpg,,in,,0,0,0,https://x.com/undefined/status/1990987095801057564,1577743746296614912,
1990958237382783334,2025-11-19 03:34:55+00:00,0,@wilestlove Yang paling besar pasti soal pengesahan ruu kuhap sih sama politikus yang komen sok tau tentang ahli gizi. Kalau inter yang lagi rame banget soal epstein files,1990987122715865159,,wilestlove,in,,0,1,0,https://x.com/undefined/status/1990987122715865159,1175742426914250753,
